bed,bath,area,price,bintaro,ciputat,pamulang,raya,jl,sutera,cluster,SEKTOR,JAYA,SERPONG,LANTAI,DEKAT,MURAH
4.0,3.0,126,2700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.0,2.0,120,2100000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,70,825000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,180,5500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,4.0,90,1700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,358,10500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,7.0,800,15000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,130,3180000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,66,850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,160,5750000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,134,3300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
6.0,6.0,540,10500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,170,2650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,200,3300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,45,600000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
4.0,2.0,234,3700000000.0,1,0,0,0,0,0,0,1,1,0,1,0,0
5.0,4.0,200,1000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,1450000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,500,13500000000.0,1,0,0,0,1,0,0,0,0,0,0,1,0
3.0,2.0,88,2200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,155,3300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,72,933000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,250,8500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,250,2990000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,70,1505000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,85,850000000.0,0,0,0,1,1,0,0,0,0,0,1,0,0
3.0,2.0,160,2300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,3.0,350,4000000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2.0,81,1450000000.0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,120,1700000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.0,4.0,300,6900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,110,2250000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,4.0,254,2850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,220,3000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,236,4900000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0
3.0,3.0,450,6500000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.0,5.0,430,3700000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,4.0,176,3600000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,88,1680000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,66,1399000000.0,1,0,0,0,0,0,0,0,0,0,1,1,1
3.0,2.0,55,599000099.0,1,0,0,0,0,0,0,0,0,1,1,0,0
4.0,3.0,400,6750000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,45,450000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,70,1300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,90,1700000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3.0,93,2500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,95,2049000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,90,1290000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,120,1650000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,155,2900000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,527,9900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,360,5200000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.0,4.0,405,6850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,120,2150000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,110,2800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,84,1180000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.0,9.0,380,5500000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
3.0,2.0,80,900000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,350,4200000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3.0,300,2250000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,147,2150000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,200,5800000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,310,8250000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,40,1500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,180,2400000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,64,760000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,3.0,122,1700000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,7.0,500,7500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,54,900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,60,800000000.0,0,0,1,0,1,0,0,0,0,0,0,0,1
3.0,2.0,45,699000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,3.0,104,900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,84,934206000.0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.0,2.0,80,1400000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,52,1700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,85,2150000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,147,1950000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,72,1350000000.0,0,0,0,0,0,0,0,0,1,1,0,0,0
3.0,3.0,203,4650000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,65,1466000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,2.0,70,1100000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,110,1249999999.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,3.0,190,4600000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,350,5850000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,133,3900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,132,2946000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,400,7500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,228,13000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,92,2300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,216,9800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,165,3850000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,161,4500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,92,2400000011.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,283,7018600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,217,4998800000.0,0,1,0,0,0,1,0,0,0,0,0,0,1
5.0,4.0,176,2700000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.0,48,699000000.0,0,1,0,1,1,0,0,0,0,0,1,0,1
4.0,3.0,370,5800000000.0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.0,3.0,216,7200000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,72,1400000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,90,1070000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,48,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,145,1980000000.0,0,1,0,0,1,0,0,0,0,0,0,1,0
3.0,2.0,105,2900000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,3.0,350,5700000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,450,10500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.0,5.0,255,5498722250.0,0,0,0,1,1,0,0,0,0,0,0,0,0
3.0,2.0,45,679900000.0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.0,3.0,144,2750000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,144,5800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,140,2200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,45,675000000.0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.0,3.0,400,6700000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,3.0,190,3300000000.0,1,0,0,0,0,0,0,1,1,0,1,0,0
4.0,3.0,155,3100000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2.0,180,3750000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,460,5800000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
7.0,8.0,800,15000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,225,5500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,85,900000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
3.0,2.0,55,835000000.0,0,0,0,1,1,1,0,0,0,1,1,1,0
3.0,2.0,73,2150000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,36,450000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,255,5750000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,220,2700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,7.0,430,6700000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,405,6300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,180,2600000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3.0,135,1450000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,3.0,344,3850000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,164,4200000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
3.0,2.0,64,1280000000.0,1,0,0,0,0,0,1,1,0,0,0,0,1
4.0,3.0,134,3299000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,41,1090000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.0,2.0,57,1820000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.0,3.0,412,7800000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,2.0,120,1650000000.0,0,0,0,1,1,0,0,0,0,0,0,1,1
2.0,1.0,45,650000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,66,628000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.0,5.0,330,7500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,80,1800000000.0,1,0,0,0,0,0,0,1,0,0,0,1,1
3.0,3.0,120,1580000000.0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,2.0,65,1080000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,40,700000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,1.0,110,1400000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,3.0,351,4800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,120,2650000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,50,550000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,130,1850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,60,1000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,3.0,114,2600000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,3.0,140,2100000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,200,3600000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.0,3.0,99,2500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,125,1950000000.0,0,1,0,0,0,0,0,0,0,0,0,1,1
5.0,4.0,207,4500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.0,3.0,315,4300000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0
2.0,1.0,36,450000000.0,0,0,0,1,1,0,0,0,0,0,1,0,0
3.0,2.0,160,1800000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,140,5000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,85,1200000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.0,1.0,52,600000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,2.0,72,926850000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,2.0,55,1370000000.0,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,2.0,200,4600000000.0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,4.0,230,4000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,40,664440000.0,0,1,0,0,1,0,0,0,0,0,0,1,0
3.0,3.0,118,2500000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,5.0,400,15000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,245,5700000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
7.0,4.0,271,1200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,300,5000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,425,5700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,95,1600000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,86,1700000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,84,2650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,70,1650000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,180,3700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,320,5300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,130,2250000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,310,10000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,200,3000000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.0,4.0,200,2900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,68,1700000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.0,3.0,195,2400000000.0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.0,3.0,73,750000000.0,0,0,0,0,1,0,0,0,0,1,1,0,0
2.0,1.0,45,825000009.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,44,1985000000.0,1,0,0,0,0,0,0,0,1,0,0,1,0
2.0,3.0,88,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,3.0,420,5200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,36,1030000000.0,1,0,1,0,0,0,0,0,0,0,0,0,1
4.0,3.0,200,2500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,246,8000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,110,2300000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
6.0,4.0,266,11500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.0,4.0,480,8900000000.0,1,0,0,0,0,0,0,1,1,0,0,1,0
3.0,3.0,150,3500000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2.0,62,1500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,36,800000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,56,1500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,200,1400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,5.0,300,3850000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,200,3100000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,170,2950000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,300,4800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,150,1700000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,150,1500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,10.0,350,4000000000.0,1,0,0,0,0,0,0,0,0,0,1,1,0
3.0,3.0,80,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,54,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,180,2200000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.0,4.0,120,1700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,60,875000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,290,4900000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,97,1200000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.0,2.0,121,1530000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,92,2400000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,100,1850000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,264,3800000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,110,2000000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.0,4.0,250,3400000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,80,850000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,0,1,1
4.0,3.0,130,3000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,4.0,135,4000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,180,4100000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,105,2300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,325,4500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,130,2350000000.0,1,0,0,0,0,0,0,1,1,0,0,1,0
5.0,3.0,320,5500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,3.0,250,3500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,180,2800000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,277,6667000000.0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,2.0,84,850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,72,1466000000.0,0,1,0,0,0,0,0,0,0,0,0,1,1
3.0,2.0,70,972000000.0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,1.0,36,170000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,108,2700000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.0,4.0,250,3500000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
5.0,2.0,200,1600000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,65,1190000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,2.0,100,1450000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,60,1230000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,1690000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2.0,189,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,63,1450000000.0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.0,3.0,350,4000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,157,3650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,220,3750000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,99,1700000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,50,820000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
4.0,3.0,190,4000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,155,2900000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,3.0,130,2500000000.0,1,0,0,0,0,0,0,1,1,0,1,0,0
4.0,4.0,120,1800000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
4.0,3.0,89,950000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,172,2100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,100,1800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,225,4500000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,45,449000000.0,0,0,1,0,1,0,0,0,0,0,1,0,0
7.0,6.0,310,8000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,250,3300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
7.0,8.0,380,5500000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
3.0,2.0,72,875000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.0,5.0,300,16000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,948000000.0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,105,1455000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,180,2999000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,150,2900000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
4.0,3.0,98,1350000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.0,3.0,165,1850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,88,2350000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,80,1300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,110,1500000000.0,1,0,0,0,1,0,0,1,1,0,0,0,1
2.0,1.0,45,360000004.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,96,1350000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,180,2900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,300,4200000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
3.0,3.0,70,1500000000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
4.0,4.0,210,3950000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,51,1300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,650000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
4.0,3.0,150,140000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,66,1399000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,127,2355000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,5.0,250,2300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,110,2250000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,65,1200000000.0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,140,2100000000.0,1,0,0,0,0,0,0,1,0,0,0,1,0
4.0,3.0,144,2700000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,45,666111000.0,1,0,0,0,1,0,0,0,0,0,0,0,1
2.0,1.0,36,500000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,344,3850000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,70,1750000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,250,3400000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,205,6000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,104,1751425000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,5.0,450,12000000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,4.0,224,4500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,92,2398000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,360,1500000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,3.0,95,2205000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,152,2450000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,150,2300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,5.0,350,7500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,7.0,263,14000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1
9.0,3.0,100,1100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,5.0,349,13990000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,100,2000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,185,4850000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,66,600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,92,2400000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,52,600000000.0,0,0,0,0,1,0,0,0,0,1,0,0,1
5.0,5.0,200,4200000000.0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.0,4.0,300,6500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,63,1700000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,90,2100000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,200,3200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,6.0,700,14500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,50,650000000.0,1,0,0,0,1,0,0,0,0,0,1,0,0
5.0,2.0,144,2000000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,45,687000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
4.0,3.0,167,6054000000.0,0,0,0,0,1,0,0,0,1,0,0,0,0
